paper_id,betweenness,indegree,clustering,pagerank
2045816754,0,0,0,0
2045848853,0,0,0,0
2045853031,15.3333333333333,1,0,2.18507198831455e-05
2045922946,0,0,0,2.12305302615473e-05
2046125230,0,0,0,2.12305302615473e-05
2046245939,0,0,0,0
2046364420,0,0,0,2.12305302615473e-05
2046421794,0,0,0,0
2046534587,0,0,0,2.12305302615473e-05
2046610539,2511.88117081749,13,0.0729411764705882,2.70049581386331e-05
2046887968,0,0,0,0
2047251604,0,0,0,2.12305302615473e-05
2047282521,27,1,0.0126984126984127,2.18320619522911e-05
2047599842,0,0,0,2.12305302615473e-05
2047633019,4,1,0,2.72458471689857e-05
2047666985,12,1,0,2.261868031711e-05
2047708354,0,0,0,0
2048208059,0,0,0,2.12305302615473e-05
2048436161,0,0,0,0
2048909960,0,0,0,2.12305302615473e-05
2048913375,0,0,0,0
2048993338,0,2,0,2.52908691740682e-05
2049032469,720,2,0.0545454545454545,2.2690989046075e-05
2049107074,0,0,0,2.12305302615473e-05
2049360540,0,0,0,2.12305302615473e-05
2049404860,0,0,0,2.12305302615473e-05
2049776632,3662.91036458506,5,0.154411764705882,2.45999614372491e-05
2049930101,0,0,0,2.12305302615473e-05
2050031858,0,0,0,2.12305302615473e-05
2050139065,15391.5428150848,9,0.037037037037037,2.48969218014865e-05
2050299442,41,1,0.00875420875420875,2.14959118898166e-05
2050325368,0,0,0,0
2050797300,0,0,0.000824572253143682,2.12305302615473e-05
2050926189,0,0,0,2.12305302615473e-05
2051539814,0,0,0,2.12305302615473e-05
2051544365,0,0,0,2.12305302615473e-05
2052051655,0,0,0,2.12305302615473e-05
2052094880,0,0,0,2.12305302615473e-05
2052194488,4,1,0,2.15522712040026e-05
2052381332,71.3119769119769,1,0.0293877551020408,2.16144866598944e-05
2052575935,0,0,0,2.12305302615473e-05
2052615381,0,0,0,2.12305302615473e-05
2052716803,0,0,0,2.12305302615473e-05
2052752578,227.5,3,0.0631578947368421,2.26043345125049e-05
2052992637,0,0,0,0
2053397541,0,0,0,2.12305302615473e-05
2053484215,0,0,0,0
2053622292,0,0,0.0444444444444444,2.12305302615473e-05
2053726898,0,0,0,0
2053860594,0,0,0,2.12305302615473e-05
2053915401,0,0,0,2.12305302615473e-05
2053941866,0,0,0,0
2054251635,0,0,0,2.12305302615473e-05
2054397009,0,0,0,0
2054631003,8310.26919540727,8,0.0463414634146341,2.44334955479662e-05
2054681309,0,0,0,2.12305302615473e-05
2054883627,0,0,0,2.12305302615473e-05
2054901350,0,0,0,2.12305302615473e-05
2054907724,0,0,0,0
2055126442,0,0,0,2.12305302615473e-05
2055216955,31,1,0,2.16144866598944e-05
2055273513,0,0,0,2.12305302615473e-05
2055590048,0,0,0,0
2055834117,0,0,0,2.12305302615473e-05
2056009378,0,0,0,0
2056042438,0,0,2.36994904609551e-05,2.12305302615473e-05
2056074895,0,0,0,2.12305302615473e-05
2056118926,11,1,0,2.22920567746247e-05
2056745663,0,0,0,2.12305302615473e-05
2056771750,0,0,0,0
2056847168,0,0,0,0
2057469000,285.886502393886,3,0.196078431372549,2.48553811152802e-05
2057544024,0,0,0,2.12305302615473e-05
2058010560,0,0,0,2.12305302615473e-05
2058049360,81,18,0.0467836257309942,4.95605151574012e-05
2058241176,13,1,0.0220588235294118,2.17461288536135e-05
2058688259,0,0,0.00553709856035437,2.12305302615473e-05
2058788561,0,0,0,0
2059115676,95.6,4,0,2.29643784708837e-05
2059346238,0,0,0,0
2059429060,0,0,0,0
2059436607,0,0,0,0
2059437646,0,0,0,2.12305302615473e-05
2059571747,2407.05952380952,7,0.0298850574712644,2.99155047053737e-05
2059911368,735.966666666667,5,0.083743842364532,2.5007596528978e-05
2059975220,278,15,0.0588235294117647,3.24827257329474e-05
2060230822,0,0,0,0
2060479361,0,0,0,2.12305302615473e-05
2060497889,0,0,0,2.12305302615473e-05
2060749277,0,0,0,2.12305302615473e-05
2060780441,357.668002211541,3,0.0184615384615385,2.22039713139533e-05
2060971798,0,0,0,2.12305302615473e-05
2061140166,0,0,0,0
2061180319,0,0,0,0
2061314539,55.1833333333333,1,0.0454901960784314,2.16932469467349e-05
2061606540,0,0,0,0
2062015335,46533.5337336753,32,0.0942460317460317,3.69675030350212e-05
2062361362,0,0,0,2.12305302615473e-05
2062748608,39,1,0.00862745098039216,2.15312961069192e-05
2062877149,0,0,0,0
2063326546,0,0,0,2.12305302615473e-05
2063465045,101.5,1,0.00483091787439614,2.15843724325731e-05
2064119645,0,0,0.166666666666667,2.12305302615473e-05
2064583928,0,2,0,2.34862741018367e-05
2064616216,0,0,0,2.12305302615473e-05
2064665594,68.5,2,0.0285714285714286,2.26799317623256e-05
2064704376,0,0,0,0
2065097132,0,0,0,2.12305302615473e-05
2065385931,63,1,0,2.25195267417127e-05
2065633070,1322.33333333333,4,0.0222222222222222,2.31826795534123e-05
2065807412,0,0,0,2.12305302615473e-05
2065919404,0,0,0,2.12305302615473e-05
2066021414,0,0,0,0
2066060066,0,0,0,0
2066325385,0,0,0.0129032258064516,2.12305302615473e-05
2066769235,0,0,0,2.12305302615473e-05
2066874456,0,0,0,0
2067424493,0,0,0,0
2067531580,0,0,0,2.12305302615473e-05
2067545299,0,0,0,2.12305302615473e-05
2067549128,12399.5849206349,16,0.0202898550724638,3.17992869257682e-05
2067608093,0,0,0,0
2068145681,0,0,0,0
2068464768,42,1,0.00833333333333333,2.18837247521889e-05
2068696045,720.999278499279,7,0.0974358974358974,2.41521686268634e-05
2068804686,0,0,0,2.12305302615473e-05
2068882666,0,0,0,2.12305302615473e-05
2069091267,0,0,0,2.12305302615473e-05
2069297039,0,0,0,0
2069409888,2601.25448137283,7,0.229249011857708,2.57076416017218e-05
2069417857,0,0,0,2.12305302615473e-05
2069440194,0,0,0,2.12305302615473e-05
2069648006,0,0,0,2.12305302615473e-05
2070126374,0,0,0,2.12305302615473e-05
2070352402,22.8333333333333,1,0.0255255255255255,2.16315513887099e-05
2070479821,0,0,0,2.12305302615473e-05
2070575413,0,0,0,0
2070647911,0,0,0,2.12305302615473e-05
2070782543,0,0,0,0
2070848495,0,0,0,0
2071091579,0,0,0,2.12305302615473e-05
2071108067,37963.9527019668,1,0.0017825311942959,2.21155680132666e-05
2071205111,0,0,0.00603318250377074,2.12305302615473e-05
2071494091,10,1,0,2.21068480236442e-05
2071617165,0,0,0,2.12305302615473e-05
2072132512,0,0,0,0
2072342753,0,0,0,2.12305302615473e-05
2072480903,0,0,0,0
2072610876,0,0,0,2.12305302615473e-05
2072837873,0,0,0,2.12305302615473e-05
2073166664,104636.168702145,77,0.0591047370708388,5.70470267396127e-05
2073318876,0,0,0,2.12305302615473e-05
2073594025,78722.4735785326,11,0.0410212277682157,2.89043432197063e-05
2074188237,155.025523992915,3,0.0333333333333333,2.26278764143976e-05
2074325745,0,0,0,2.12305302615473e-05
2074378597,0,0,0,0
207445188,0,0,0,0
2074643269,649.244931457431,2,0.0578947368421053,2.37377146110506e-05
2074699218,63,2,0.00952380952380952,2.18277676123653e-05
2074909841,0,0,0,0
2074947593,0,0,0,2.12305302615473e-05
2075103578,0,0,0,2.12305302615473e-05
2075108256,0,0,0,0
2075384697,0,0,0.00362844702467344,2.12305302615473e-05
2075694535,0,0,0,2.12305302615473e-05
2075759283,0,0,0,0
2076302024,433.15284992785,2,0.0637755102040816,2.21136246566969e-05
2076667485,0,0,0,2.12305302615473e-05
2077556439,6,2,0,2.22241317150081e-05
2077953313,0,0,0,2.12305302615473e-05
2078032846,11,2,0.0357142857142857,2.85348436491511e-05
2078076070,0,0,0,0
2078185405,242.746825396825,1,0.00102406554019457,2.14706133099146e-05
2078290159,0,0,0,0
2078375563,0,0,0,0
2078439608,0,0,0,2.12305302615473e-05
2078786448,1632.40054251304,7,0.124113475177305,2.48372159005379e-05
2078910318,0,0,0,0
2079284205,0,0,0,0
2079565949,0,0,0,2.12305302615473e-05
2079572689,0,0,0,0
2079686404,0,0,0,2.12305302615473e-05
2079739561,378.75,4,0.108262108262108,2.39707561910653e-05
2080015534,1223.16488920032,9,0.1,2.89025507193823e-05
2080018579,0,0,0,2.12305302615473e-05
2080582105,216.118752986144,4,0.0978835978835979,2.25808590586455e-05
2080744641,0,0,0,2.12305302615473e-05
2081093395,0,0,0,2.12305302615473e-05
2081139191,0,0,0,2.12305302615473e-05
2081460630,0,0,0,2.12305302615473e-05
2081638360,22047.1880855025,8,0.0301659125188537,3.27191687522548e-05
2081890302,0,0,0,0
2081927521,0,0,0,2.12305302615473e-05
2082472966,0,5,0.1,2.38837498175832e-05
2082507616,0,0,0,2.12305302615473e-05
2082556353,0,0,0.00504201680672269,2.12305302615473e-05
2082644697,3253.11251328127,8,0.132290184921764,2.73858717044908e-05
2082677475,0,0,0,0
2082721160,0,0,0,2.12305302615473e-05
2082762805,14051.9380711771,7,0.0554765291607397,2.51857447592368e-05
2082847263,0,0,0,0
2082919174,0,0,0,2.12305302615473e-05
2083017716,0,0,0,0
2083200135,232.171367521368,3,0,2.56617989516264e-05
2083302589,0,0,0,0
2083308796,0,0,0,2.12305302615473e-05
2083570592,0,0,0,0
2083797489,0,0,0,0
2083824990,0,0,0,0
2084132306,28,1,0,2.15522712040026e-05
2084196421,0,0,0,0
2084227854,174.866666666667,1,0.0100840336134454,2.14040490184926e-05
2084552179,0,0,0,0
2084621721,0,0,0,2.12305302615473e-05
2084732757,1489.1429426475,17,0.123809523809524,2.91522943549337e-05
2084791780,707.15,6,0.0169772256728779,2.48060673477075e-05
2085385706,0,0,0.0238095238095238,2.12305302615473e-05
2086169130,0,0,0.00403225806451613,2.12305302615473e-05
2086252101,0,0,0,2.12305302615473e-05
2086407354,305.963564213564,2,0.0243589743589744,2.17760150650535e-05
2086444112,0,0,0,2.12305302615473e-05
2086590527,0,0,0,0
2086591415,0,0,0.0141025641025641,2.12305302615473e-05
2086801831,152.31456043956,1,0.0218253968253968,2.14743944604975e-05
2086895972,3124.31620087429,3,0.0333138515488019,2.24054209409579e-05
2087112149,0,1,0,2.65035774356142e-05
2087125389,0,0,0,0
2087165805,0,0,0,0
2087365515,10,1,0.0471014492753623,2.15169739238063e-05
2087683753,0,0,0,2.12305302615473e-05
2087684701,54,2,0.00833333333333333,2.18716773497399e-05
2087761187,666.576863414364,15,0.198529411764706,3.51496603393639e-05
2087791843,0,0,0,0
2087812533,0,0,0,0
2087959820,0,0,0,2.12305302615473e-05
2087962303,0,0,0.0213903743315508,2.12305302615473e-05
2088101942,0,0,0.065359477124183,2.12305302615473e-05
2088171681,0,0,0,0
2088547859,0,0,0.0242914979757085,2.12305302615473e-05
2088796307,495.5,2,0.000720720720720721,2.18951926422968e-05
2088859710,199.816666666667,5,0.126666666666667,2.40005743191888e-05
2088941073,0,0,0,0
2088997961,0,6,0.2,2.37397329415237e-05
2089165859,0,0,0,2.12305302615473e-05
2089208456,0,0,0,0
2089295246,0,0,0,0
2089387964,0,0,0,2.12305302615473e-05
2089558303,0,0,0,2.12305302615473e-05
2090000471,6794.60844048177,7,0.0362982929020665,2.3718586346642e-05
2090110714,0,0,0,2.12305302615473e-05
2090385406,0,2,0,4.09170219586184e-05
2090541315,0,0,0.0476190476190476,2.12305302615473e-05
2090654025,9,1,0,2.1577567775438e-05
2090781873,0,0,0,0
2091014532,0,0,0,2.12305302615473e-05
2091123047,0,0,0,2.12305302615473e-05
2091494464,0,0,0,2.12305302615473e-05
2091612650,0,0,0,0
2091635348,52,1,0,2.15522712040026e-05
2092021748,78512.6098404937,21,0.0974178403755869,3.06232531334285e-05
2092112471,0,0,0,0
2092204889,0,0,0.0185185185185185,2.12305302615473e-05
2092533981,0,0,0,0
2092580500,1214.47965090465,12,0.058974358974359,3.05495885217826e-05
2092612252,5,2,0.2,2.75466130143576e-05
2092738227,0,0,0,2.12305302615473e-05
2092837968,0,0,0,2.12305302615473e-05
2092840377,428.316666666667,3,0.0344827586206897,2.24552320484735e-05
2093126132,0,0,0,0
2093161906,0,0,0,0
2093566103,0,0,0,2.12305302615473e-05
2093991365,0,0,0,0
2094205085,0,0,0,0
2094224280,0,0,0,2.12305302615473e-05
2094407698,0,0,0,2.12305302615473e-05
2094569129,0,0,0.0109745390693591,2.12305302615473e-05
2094732657,0,0,0,0
2094864672,5508.00861504852,41,0.176504967855056,4.81622586278555e-05
2095072101,0,0,0,0
2095246825,0,0,0,2.12305302615473e-05
2095521535,4,1,0,2.15522712040026e-05
2095948874,0,0,0,2.12305302615473e-05
2095992178,534.519475772765,5,0.0236559139784946,2.34319597989765e-05
2096092723,0,0,0,2.12305302615473e-05
2096176223,0,0,0,0
2096555427,33941.2736844855,26,0.00353669319186561,4.35921392850541e-05
2096762386,0,0,0,2.12305302615473e-05
2096819357,0,0,0,2.12305302615473e-05
2097271326,0,0,0,2.12305302615473e-05
2097912699,0,0,0.0102564102564103,2.12305302615473e-05
2098195044,33978.5258171961,19,0.0582793709528215,3.08166434940642e-05
2100698236,0,0,0,0
2100762343,0,0,0,2.12305302615473e-05
2100771585,332,1,0.00144144144144144,2.14756314579518e-05
2101500435,0,0,0,2.12305302615473e-05
2101636983,0,0,0,0
2102316826,0,0,0,2.12305302615473e-05
2102444793,33,1,0.00929152148664344,2.14245727424324e-05
2102855214,0,0,0,0
2103446174,37,1,0.00256410256410256,2.17182586594477e-05
2103542834,13286.7722901848,3,0.00462534690101758,2.47391553859101e-05
2103636962,123.5,2,0,2.19066215526144e-05
2104103965,0,0,0,2.12305302615473e-05
2104280402,30,1,0,2.18786617528808e-05
2105256494,313.709523809524,1,0.0591133004926108,2.18988988068182e-05
2105373627,14724.2096166648,5,0.0309760374050263,2.45220012831373e-05
2105547172,54,3,0.166666666666667,2.31038435456858e-05
2105560496,0,0,0.0183908045977012,2.12305302615473e-05
2106100370,0,0,0.00665642601126472,2.12305302615473e-05
2106183537,0,0,0,2.12305302615473e-05
2106233217,0,0,0,2.12305302615473e-05
2106458568,0,0,0,2.12305302615473e-05
2107060530,51,1,0,3.92764809838625e-05
2107611319,14236.1538650966,23,0.0780487804878049,3.29323249798295e-05
2108120059,0,0,0,2.12305302615473e-05
2108132170,0,0,0,2.12305302615473e-05
2108202370,0,0,0.00229885057471264,2.12305302615473e-05
2108428055,272.166666666667,2,0.0349206349206349,2.21061211232797e-05
2108878076,121.466666666667,5,0.126315789473684,2.26560493309597e-05
2108935938,4708,3,0.021978021978022,2.61008734696561e-05
2108993249,0,0,0,2.12305302615473e-05
2109634584,1497.75703463203,2,0.0108910891089109,2.17959786935432e-05
2109736245,5883.74576812077,4,0.133689839572193,2.23311122150633e-05
2109920916,785.966666666667,3,0.00201612903225806,2.6854667032487e-05
2110818471,101,1,0.00229885057471264,2.28710712363032e-05
2110962337,0,0,0,0
2111095620,0,0,0,2.12305302615473e-05
2111507945,94,1,0.0151515151515152,2.1577567775438e-05
2111528524,0,0,0,2.12305302615473e-05
2111899274,0,0,0,2.12305302615473e-05
2112021476,0,0,0,2.12305302615473e-05
2112994030,0,0,0,2.12305302615473e-05
2113086387,0,0,0,2.12305302615473e-05
2113398657,0,0,0,2.12305302615473e-05
2113785254,5142.44684482184,25,0.00829562594268477,4.8718939488628e-05
2114138796,0,0,0,0
2114283483,0,0,0,2.12305302615473e-05
2114409310,0,0,0,2.12305302615473e-05
2114639263,0,0,0,2.12305302615473e-05
2114662906,0,0,0,0
2115696816,0,0,0,2.12305302615473e-05
2115766169,0,0,0,2.12305302615473e-05
2116164413,0,0,0,2.12305302615473e-05
2116888478,0,0,0,2.12305302615473e-05
2116926372,790544.335745451,132,0.0166810419182336,0.00010709592854164
2117047954,0,0,0,2.12305302615473e-05
2117485795,31205.0264861643,24,0.00992063492063492,3.72074882519751e-05
2117771629,0,1,0,2.51720666651463e-05
2117986370,0,0,0,2.12305302615473e-05
2118592071,0,0,0,0
2118758789,0,0,0,0
2119490610,1677.83333333333,3,0.0615384615384615,2.28315500471198e-05
2119965882,0,0,0,0
2120388288,0,0,0,2.12305302615473e-05
2120953328,0,0,0,0
2120987013,0,0,0,2.12305302615473e-05
2121522426,45072.0987012987,4,0.00392156862745098,2.29390273348786e-05
2122445727,8,1,0,3.02535056227049e-05
2122653922,0,0,0,0
2123109151,0,0,0,2.12305302615473e-05
2123797994,0,0,0,0
2123862732,0,0,0.0333333333333333,2.12305302615473e-05
2124246340,0,0,0,2.12305302615473e-05
2124383359,1176.55553196803,11,0.0484848484848485,2.58706909513802e-05
2124490189,8,1,0.178571428571429,2.24560362435696e-05
2124627623,0,0,0,0
2124690797,8763.01184371184,7,0.00784313725490196,2.4472351198329e-05
2125249144,0,0,0,2.12305302615473e-05
2125523073,0,0,0,2.12305302615473e-05
2125642067,0,0,0,2.12305302615473e-05
2125838454,0,0,0.000284158181387639,2.12305302615473e-05
2126279844,0,0,0,2.12305302615473e-05
2126494969,0,0,0,2.12305302615473e-05
2126620275,375,3,0,2.48848437636566e-05
2126762180,0,0,0,2.12305302615473e-05
2127050758,56.8166666666667,1,0.00326340326340326,2.1396089442486e-05
2127665485,0,0,0,0
2127732799,0,0,0,2.12305302615473e-05
2128128745,0,0,0.010989010989011,2.12305302615473e-05
2128155832,35054.39029358,29,0.111261872455902,3.65123908553087e-05
2128812147,0,0,0,2.12305302615473e-05
2129049261,0,0,0,0
2129249779,0,0,0,0
2129384402,0,0,0,2.12305302615473e-05
2129601062,0,0,0,2.12305302615473e-05
2130069307,0,0,0,0
2130582803,30,1,0,2.30846061664045e-05
2130774874,0,0,0.0434343434343434,2.12305302615473e-05
2131111071,0,0,0,2.12305302615473e-05
2132394601,0,0,0,0
2132402376,0,0,0,0
2132789241,265.099827467219,2,0.0178571428571429,2.19186687958622e-05
2133664726,24254.5619159101,15,0.0540983606557377,3.19451880067054e-05
2133733334,0,0,0,2.12305302615473e-05
2134483651,0,0,0,2.12305302615473e-05
2134599899,43388.2579968615,44,0.0259675405742821,5.58566722847299e-05
2135062754,2923.30684772744,12,0.0637755102040816,2.62365052537645e-05
2135185884,2816.23771367521,3,0.0096579476861167,2.26501751475934e-05
2135600606,6328.2741015368,18,0.247863247863248,3.24736761088545e-05
2135614762,117070.726753332,49,0.0438915292144255,4.57987054710942e-05
2135678509,560.5,4,0.00171330668189606,2.33153342827339e-05
2135810406,0,0,0,2.12305302615473e-05
2135864872,0,0,0,2.12305302615473e-05
2136045970,5208.33291749101,11,0.0283993115318417,2.60703239171947e-05
2136438047,0,0,0,2.12305302615473e-05
2136468153,0,0,0.00386473429951691,2.12305302615473e-05
2136555673,0,0,0,2.12305302615473e-05
213685361,0,0,0,0
2136863596,60.5,2,0.00211416490486258,2.24238915189907e-05
2137016094,242,3,0.00900900900900901,2.25244201542763e-05
2137783853,0,0,0,0
2138158944,0,0,0,2.12305302615473e-05
2138384351,0,0,0.00526315789473684,2.12305302615473e-05
2138535704,0,0,0.111111111111111,2.12305302615473e-05
2139092938,786,2,0.000221938633967708,2.18235836030905e-05
2139232321,44.1410347822113,4,0.191176470588235,2.27779437377782e-05
2139297408,21970.5540900276,50,0.0430107526881721,6.45303332329836e-05
2139570644,0,0,0,2.12305302615473e-05
2139632784,0,0,0,0
2140008487,0,0,0,2.12305302615473e-05
2141448070,0,0,0,2.12305302615473e-05
2142295278,4776.99474839533,4,0.021044992743106,2.29532432623301e-05
2142453319,0,0,0,2.12305302615473e-05
2142588630,2311.83333333333,2,0.04,2.19978023045912e-05
2143162404,0,0,0,2.12305302615473e-05
2143257759,0,0,0,2.12305302615473e-05
2143277974,0,1,0,2.42381887152665e-05
2143392084,84657.9749737126,20,0.0607287449392713,3.24830824222477e-05
2144140766,0,0,0,2.12305302615473e-05
2144551413,0,0,0,0
2144685321,0,0,0,2.12305302615473e-05
2144705272,0,0,0,2.12305302615473e-05
2145203661,267,4,0.0042674253200569,2.30489690753758e-05
2145646784,0,0,0,2.12305302615473e-05
2145965808,0,0,0,2.12305302615473e-05
2146038923,0,0,0,2.12305302615473e-05
2146142629,0,0,0,2.12305302615473e-05
2146412249,0,0,0,2.12305302615473e-05
2146757848,0,0,0,2.12305302615473e-05
2146798787,0,0,0,2.12305302615473e-05
2146945149,0,0,0,2.12305302615473e-05
2147024706,0,0,0,2.12305302615473e-05
2147320013,40560.9957132122,22,0.0356756756756757,3.37322229606207e-05
2147870631,117.763888888889,2,0.0599326599326599,2.19665956943999e-05
2148036372,54667.8101711108,24,0.0344827586206897,3.41037158386751e-05
2148186201,18495.5367094329,5,0.0327683615819209,2.38084117803531e-05
2148188505,0,0,0,2.12305302615473e-05
2148418136,0,0,0,2.12305302615473e-05
2148947157,0,0,0,2.12305302615473e-05
2149450660,466.410603285603,4,0.0202898550724638,2.25536840142715e-05
2149456307,28100.8574543254,9,0.0884615384615385,2.70652324645834e-05
2149677117,0,0,0,2.12305302615473e-05
2150027650,0,0,0,2.12305302615473e-05
2150269190,137.848520923521,2,0.0392156862745098,2.17959786935432e-05
2150291873,4144.81392496392,2,0.0307692307692308,2.21845646766801e-05
2150921100,0,0,0,0
2151070098,305343.705423588,5,0.0681126331811263,2.30386496271529e-05
2151130794,277.333333333333,2,0.00316455696202532,2.19567020465746e-05
2151413594,0,0,0,2.12305302615473e-05
2152383966,12,3,0.107142857142857,2.31855082564648e-05
2152594713,0,0,0,2.12305302615473e-05
2152703290,16519.0809593763,2,0.00378787878787879,2.31849971999168e-05
2153857964,0,0,0.00621468926553672,2.12305302615473e-05
2153874866,2441.31896838112,9,0.227272727272727,2.65776875593303e-05
2154025134,6283.75282634033,7,0.0434782608695652,2.4355080308412e-05
2154353534,43110.1578732574,23,0.0314814814814815,4.55975795613485e-05
2154465647,0,0,0,0
2154528218,0,0,0,0
2155257718,391.733333333333,1,0.00631578947368421,2.16265761533354e-05
2155445238,0,0,0,0
2155541070,0,0,0.0277777777777778,2.12305302615473e-05
2155607938,72.8353535353535,1,0.0367647058823529,2.17070147145745e-05
2155908767,15.3333333333333,1,0.142857142857143,2.2032821029965e-05
2155930069,0,0,0,0
2156359441,0,0,0,0
2157021438,0,0,0,0
2157692769,0,0,0,2.12305302615473e-05
2157826752,0,0,0,0
2157961843,10257.7126189094,7,0.0792682926829268,2.3622457493897e-05
2158213791,0,0,0,2.12305302615473e-05
2159044325,0,0,0,0
2159146809,3031.04011991964,5,0.0198714202220923,2.37598748804834e-05
2159173026,35,1,0,2.30351253337788e-05
2159981908,16836.0982222434,59,0.0322128851540616,7.25373375632855e-05
2160249099,0,0,0,0
2160282714,0,0,0,2.12305302615473e-05
2161149917,0,0,0,2.12305302615473e-05
2162231294,0,0,0,0
2162556464,0,0,0,2.12305302615473e-05
2163065168,0,0,0,0
2163281389,0,0,0,0
2163796701,14291.4827691191,8,0.0876623376623377,2.71915504642372e-05
2164518084,0,0,0,2.12305302615473e-05
216459984,0,0,0,2.12305302615473e-05
2164622009,12258.3794490075,12,0.0969387755102041,2.9888580942802e-05
2164889126,0,0,0,0
2164961562,4,3,0.2,2.36664010669704e-05
2165333428,2891.87551419169,4,0.0878048780487805,2.28689912846163e-05
2165580667,0,0,0,2.12305302615473e-05
2165755590,0,0,0,2.12305302615473e-05
2165891809,0,0,0,2.12305302615473e-05
2165989804,0,0,0,0
2166307528,0,0,0,0
2166639825,0,0,0.0350877192982456,2.12305302615473e-05
2167081484,503.416666666667,4,0.0276497695852535,2.27135179500782e-05
2167265477,45,1,0.00507982583454282,2.1577567775438e-05
2167273737,0,0,0,2.12305302615473e-05
2167392201,0,0,0,2.12305302615473e-05
2167581637,0,0,0,0
2167619069,0,0,0,2.12305302615473e-05
2167981013,16,1,0.0289855072463768,2.15263655192902e-05
2168478119,146544.764151532,10,0.0122836404243439,2.49490020728208e-05
2168598273,0,0,0,2.12305302615473e-05
2168609963,31627.5336917479,4,0.095959595959596,2.28192031433917e-05
2168828532,0,0,0,2.12305302615473e-05
2169419558,13504.4201915014,4,0.0115089514066496,2.33087201939042e-05
2169983130,21170.75,6,0.00211528291909043,2.45893728770047e-05
2170447249,0,0,0,0
2171297456,0,0,0,2.12305302615473e-05
2172197632,0,0,0,2.12305302615473e-05
2174035618,0,0,0,0
2174558769,0,0,0.0240651610514624,2.12305302615473e-05
2175680723,0,0,0,0
2178500982,2244.44658397158,4,0.0466666666666667,2.35896755363469e-05
2182204071,31037.2594627595,18,0.0256892230576441,3.20484296281583e-05
2184172426,0,0,0.000877963125548727,2.12305302615473e-05
2184966647,0,0,0,0
2186263106,0,0,0,0
2187723987,0,0,0,2.12305302615473e-05
2188594517,31163.9478577245,7,0.064367816091954,2.55869801914177e-05
2190891013,0,0,0,2.12305302615473e-05
2196122474,0,0,0,2.12305302615473e-05
2198184015,0,0,0,2.12305302615473e-05
2199282134,0,0,0,2.12305302615473e-05
2200117209,0,0,0,0
2201223472,0,0,0,0
2207835995,0,0,0,0
2208764479,0,0,0,0
221310690,0,0,0,0
2224468994,12676.0941537112,14,0.00961098398169336,4.67264094315135e-05
2227869055,0,0,0,0
2231582608,0,0,0,0
2232384272,282111.21097167,83,0.0453426046646386,9.37826782668445e-05
2235620653,0,0,0,2.12305302615473e-05
2240489967,0,0,0,0
2240798537,918.247266785502,2,0.129468599033816,2.17607285156839e-05
2244278655,0,0,0,0
2251214593,5795.22622655122,21,0.0222222222222222,3.51600257542772e-05
2252417522,0,0,0,0
2253051091,0,0,0,0
2255343264,0,0,0,0
2255847890,87,2,0.0144110275689223,2.22330830794537e-05
2256851769,0,0,0,0
2258480075,0,0,0,2.12305302615473e-05
2259002902,0,0,0,0
2259693904,0,0,0,2.12305302615473e-05
2264106802,0,0,0,0
2266011355,5258.33333333333,5,0.0161943319838057,2.59252596533415e-05
2266973025,10164.4805823315,11,0.117551020408163,2.75729374648261e-05
2268124102,0,0,0,2.12305302615473e-05
2269136911,0,0,0,0
2271385460,0,0,0,0
2271444613,0,0,0,2.12305302615473e-05
2272835587,0,0,0,0
2273021061,0,0,0,2.12305302615473e-05
2273718100,85.9590520590521,3,0.0818713450292398,2.22004306294381e-05
2274002387,0,0,0,0
2274461322,0,0,0,0
2274468655,0,0,0,0
2274873734,0,0,0,0
2277890634,0,0,0,2.12305302615473e-05
2278407769,48,1,0.05,2.16265761533354e-05
2278645233,0,0,0,0
2279881157,0,0,0,0
2281074226,0,0,0,0
2281168769,0,0,0,0
2281603858,0,0,0,0
2283485954,0,0,0,0
228352922,0,0,0,0
2286974268,0,0,0,0
2287083264,0,6,0.8,2.40263493324295e-05
2287162702,0,0,0,0
2287378778,0,0,0,0
2288230369,0,0,0,0
2289628096,0,0,0,2.12305302615473e-05
2292577651,224.881746031746,5,0.0583333333333333,2.51960868535628e-05
2293161763,0,0,0,0
2293507210,0,0,0,2.12305302615473e-05
2293940305,0,0,0,2.12305302615473e-05
2294304388,0,0,0,2.12305302615473e-05
2294343718,0,0,0.0282258064516129,2.12305302615473e-05
2295273804,0,0,0,0
2295811233,0,0,0,0
2296328209,0,0,0.0571428571428571,2.12305302615473e-05
2296336795,0,1,0.181818181818182,2.18786617528808e-05
2296706733,64360.7019384962,52,0.0579460699942628,6.68672415948955e-05
2297117825,0,0,0,0
2297807800,0,0,0.0144927536231884,2.12305302615473e-05
2298963604,0,0,0,2.12305302615473e-05
2299021788,0,0,0,0
2302020116,0,0,0,0
2302781953,0,0,0,2.12305302615473e-05
2304573345,0,0,0,2.12305302615473e-05
2305273500,0,0,0,2.12305302615473e-05
2308868206,0,0,0,0
2312547207,0,0,0,0
2312691207,0,0,0,0
2312712080,0,0,0,0
2313196569,0,0,0,0
2313328516,0,0,0,0
2313889979,0,0,0,0
2314081863,0,0,0,0
2314505814,0,0,0,0
2314536135,0,0,0,0
2315251217,0,0,0,0
2315308785,0,0,0,2.12305302615473e-05
2315537491,0,0,0,0
2315683732,0,2,0,2.3226213633943e-05
