paper,similar
2795989046,2805763130
2795989046,2938842832
2795989046,2970888631
2795989046,2921659933
2795989046,2966455460
2795989046,2970864903
2795989046,2108202370
2795989046,2791172249
2970830096,2039286483
2970830096,3024477215
2970830096,2902959005
2970830096,2796967780
2970830096,192556258
2970830096,2802584098
2970830096,3013655557
2970830096,2413667351
2970830096,2982092803
2970830096,2809616604
2783338095,3026878185
2783338095,2914246714
2783338095,2799257314
2783338095,2986012893
2783338095,3011345566
2783338095,3007083472
2783338095,2950260266
2783338095,2920930064
2783338095,2481950723
2783338095,2111507945
2969263964,1852844221
2969263964,2569815187
2969263964,2155257718
2969263964,3042958388
2969263964,2896647915
2969263964,3047429755
2969263964,2152594713
2969263964,3031068414
2969263964,2018612962
2969263964,2783639085
2775269050,2153857964
2775269050,1975466383
2775269050,2044054834
2775269050,3048848247
2775269050,2062748608
2775269050,2088859710
2775269050,1653645558
2775269050,3023208170
2775269050,3046844639
2775269050,3046340454
2056118926,1976714365
2056118926,1999848632
2056118926,2944794060
2056118926,2003793934
2056118926,2768026318
2056118926,2969803567
2056118926,2891433791
2056118926,2190891013
2056118926,2008512421
2056118926,2312691207
2052575935,30898224
2052575935,2750707006
2052575935,2034646290
2052575935,2088796307
2052575935,3010721747
2052575935,2796015545
2052575935,2149677117
2052575935,2344955765
2052575935,2084196421
2052575935,2910805816
2981880289,2889169458
2981880289,3004652140
2981880289,2974057969
2981880289,3035665930
2981880289,3006380840
2981880289,2784106574
2981880289,3006103249
2981880289,2938148511
2981880289,2949000660
2981880289,2975501018
2782863327,2954725165
2782863327,1970584129
2782863327,3011244125
2782863327,2953524702
2782863327,2370469127
2782863327,2885542748
2782863327,2144551413
2782863327,2808778018
2782863327,2984683276
2782863327,2980989188
2807953147,2801519849
2807953147,2733066717
2807953147,3048848247
2807953147,2145203661
2807953147,3023444314
2807953147,3036835209
2807953147,417607054
2807953147,2991063525
2807953147,2119490610
2807953147,2804220562
2883569824,2945928904
2883569824,2067549128
2883569824,2772467503
2883569824,2804740007
2883569824,2110962337
2883569824,2775711157
2883569824,3003685589
2883569824,2973903347
2883569824,2912249915
2883569824,2990799047
2948960910,2886916242
2948960910,2899069373
2948960910,3004582376
2948960910,2969069848
2948960910,3005716085
2948960910,1550237082
2948960910,2791045616
2948960910,2913742906
2948960910,1593733794
2948960910,2787114955
2889077969,2982824484
2889077969,2071091579
2889077969,2888620852
2889077969,2990335802
2889077969,2752137791
2889077969,3052204378
2889077969,2007628767
2889077969,1986477401
2889077969,2320734211
2889077969,3022731820
2806245096,2903560075
2806245096,2808485902
2806245096,2170447249
2806245096,2756889350
2806245096,3012209663
2806245096,2153874866
2806245096,3045747211
2806245096,2021714721
2806245096,2036711317
2806245096,2956104680
2982479487,2906971970
2982479487,2909563051
2982479487,2954757840
2982479487,2792984539
2982479487,2951596838
2982479487,2897862112
2982479487,2914116198
2982479487,2977830790
2982479487,2741930413
2982479487,3012090365
2969729591,2963877803
2969729591,2952632192
2969729591,2801108633
2969729591,2966644476
2969729591,3013595163
2969729591,3047729183
2969729591,2939711250
2969729591,2807164052
2969729591,3011862057
2969729591,3003299461
3010747518,2766242739
3010747518,2932121501
3010747518,2973775779
3010747518,2986081022
3010747518,3047765768
3010747518,3027705087
3010747518,2116164413
3010747518,2552472551
3010747518,1988940318
3010747518,2973450238
3034065132,3011186656
3034065132,3025940698
3034065132,2409970340
3034065132,3014820715
3034065132,3011345566
3034065132,2109920916
3034065132,3014318908
3034065132,3021511903
3034065132,3037456731
3034065132,2805373057
3032089915,2772792254
3032089915,3003895655
3032089915,2922839833
3032089915,2963759492
3032089915,2945588609
3032089915,3013486657
3032089915,2898471113
3032089915,1588558377
3032089915,2966006818
3032089915,2942755075
2811456466,2999864926
2811456466,2963646940
2811456466,2139297408
2811456466,2890864298
2811456466,2991817245
2811456466,2791518874
2811456466,2615511538
2811456466,2788460644
2811456466,2963319611
2811456466,2324763723
2921261695,2772315370
2921261695,2979956771
2921261695,2973180182
2921261695,2924988155
2921261695,2950305558
2921261695,2790829410
2921261695,2945267390
2921261695,2955779837
2921261695,3013255332
2921261695,2982289601
2796271666,2119490610
2796271666,2968608426
2796271666,2068464768
2796271666,2990099801
2796271666,2938434242
2796271666,2278407769
2796271666,2142588630
2796271666,3041835298
2796271666,1538919674
2796271666,2137016094
2796133082,2991670050
2796133082,2889340120
2796133082,2086407354
2796133082,187401131
2796133082,2989673547
2796133082,2072480903
2796133082,2604456450
2796133082,3023867182
2796133082,2970711420
2796133082,2969418251
2020055094,2140008487
2020055094,1647458253
2020055094,2942026813
2020055094,2891433791
2020055094,2032822175
2020055094,2095948874
2020055094,2607314261
2020055094,2125523073
2020055094,1996823794
2020055094,2094224280
2968104057,2898364746
2968104057,2888827282
2968104057,2952427240
2968104057,2984711302
2968104057,2769843861
2968104057,2792984539
2968104057,2899441423
2968104057,2890146511
2968104057,2963058357
2968104057,3011862057
2808473824,2978872346
2808473824,2757854140
2808473824,2956910348
2808473824,3042525770
2808473824,2809671175
2808473824,2096555427
2808473824,2018444966
2808473824,3011229107
2808473824,2351055672
2808473824,2044849847
3010068950,2753518509
3010068950,2296328209
3010068950,3042096736
3010068950,1995698352
3010068950,3047438096
3010068950,2999718538
3010068950,3014515637
3010068950,2904819566
3010068950,1996616396
3010068950,2905253089
2791518874,2788460644
2791518874,2908800384
2791518874,2992149285
2791518874,2982497894
2791518874,3018623989
2791518874,2963319611
2791518874,2963646940
2791518874,3033885113
2791518874,2999864926
2791518874,2962742503
2919514540,2028338641
2919514540,2410128705
2919514540,1813099803
2919514540,3038426841
2919514540,2900774951
2919514540,2792990392
2919514540,2077953313
2919514540,2008512421
2919514540,2417950007
2919514540,2953864350
2969762015,2948475804
2969762015,2924988155
2969762015,3008291922
2969762015,3038570070
2969762015,2982591719
2969762015,2912305564
2969762015,2981566181
2969762015,3013595163
2969762015,3042203049
2969762015,2890930935
2124490189,2278407769
2124490189,3015045022
2124490189,2030987559
2124490189,3027557748
2124490189,2401450162
2124490189,2125523073
2124490189,1802624744
2124490189,2100771585
2124490189,2108878076
2124490189,2084791780
2954696369,190426843
2954696369,2934540302
2954696369,2032822175
2954696369,1482077358
2954696369,2935638271
2954696369,3073869284
2954696369,3049291346
2954696369,2884459405
2954696369,2102855214
2954696369,2893364052
2029206023,2604051242
2029206023,2162556464
2029206023,2157826752
2029206023,1987352305
2029206023,2008009062
2029206023,2302020116
2029206023,2055216955
2029206023,1980140669
2029206023,1974873275
2029206023,2075694535
2803957160,2945761468
2803957160,3007943998
2803957160,2085385706
2803957160,2794071043
2803957160,2087365515
2803957160,2094569129
2803957160,2621412403
2803957160,2914307417
2803957160,2792507585
2803957160,2937778309
3012090365,3022924198
3012090365,3049008704
3012090365,3013743800
3012090365,2906971970
3012090365,2899441423
3012090365,3022024046
3012090365,3000155280
3012090365,3003730536
3012090365,2943105737
3012090365,2982479487
2142453319,2308868206
2142453319,2766830872
2142453319,2552463757
2142453319,3047636942
2142453319,2780291605
2142453319,2770350952
2142453319,76305614
2142453319,2410794862
2142453319,2011374381
2142453319,2165580667
3012209663,2002425434
3012209663,2903560075
3012209663,2793090763
3012209663,2796010493
3012209663,2795122320
3012209663,2956104680
3012209663,2806245096
3012209663,2129249779
3012209663,2792770844
3012209663,2072132512
2888036652,2800602837
2888036652,2794928314
2888036652,2907844088
2888036652,2804688835
2888036652,2900864316
2888036652,2988922393
2888036652,2796087663
2888036652,3040791674
2888036652,3031068414
2888036652,3020229006
2808510781,2964623639
2808510781,2612883338
2808510781,3033843645
2808510781,2955692055
2808510781,2763572884
2808510781,2924545743
2808510781,3000155280
2808510781,2963952861
2808510781,3034254906
2808510781,2547213877
2889554559,3021621101
2889554559,2088796307
2889554559,2988346452
2889554559,3033077667
2889554559,3000726620
2889554559,2277890634
2889554559,2949000660
2889554559,2997131051
2889554559,2969413512
2889554559,1210862825
2970528279,2340254858
2970528279,2537935571
2970528279,3033843645
2970528279,3021437422
2970528279,2990303507
2970528279,2888042761
2970528279,3011244125
2970528279,2963952861
2970528279,2992154106
2970528279,2981194182
2110818471,2465012751
2110818471,2094864672
2110818471,2764122273
2110818471,2072480903
2110818471,2592551377
2110818471,2150269190
2110818471,2894304194
2110818471,2973736928
2110818471,2974994267
2110818471,2748697670
2006900232,2792507585
2006900232,3043552692
2006900232,2498333177
2006900232,2052615381
2006900232,2154528218
2006900232,2988556322
2006900232,3020636264
2006900232,2781928119
2006900232,2901175196
2006900232,2998844363
2770350952,2949000660
2770350952,1004883028
2770350952,2460787267
2770350952,2979608820
2770350952,2108120059
2770350952,2969413512
2770350952,2073318876
2770350952,2077953313
2770350952,3027514096
2770350952,2142453319
3003961771,2997841508
3003961771,2742330194
3003961771,2994071599
3003961771,2977554063
3003961771,3030055324
3003961771,2900584776
3003961771,3013743800
3003961771,3033808062
3003961771,2996316461
3003961771,3006194274
2970888631,3048862978
2970888631,3016224303
2970888631,2769636162
2970888631,2795989046
2970888631,2778250944
2970888631,3014820715
2970888631,2762086227
2970888631,2908897634
2970888631,2991180190
2970888631,2937322380
2921659933,2805763130
2921659933,2940421692
2921659933,2905149203
2921659933,2885659687
2921659933,2886916242
2921659933,3000593858
2921659933,3042215501
2921659933,2944965374
2921659933,2969069848
2921659933,3048014385
2921174724,2884469179
2921174724,2951403090
2921174724,2997378441
2921174724,2932460062
2921174724,2105373627
2921174724,3044695834
2921174724,2897039802
2921174724,2122653922
2921174724,3043670814
2921174724,2968462894
2407360167,2413013595
2407360167,2911075261
2407360167,3013830439
2407360167,2346832509
2407360167,2938947656
2407360167,3010745152
2407360167,2885326451
2407360167,2795296535
2407360167,1556256689
2407360167,3042421426
2565839461,2094407698
2565839461,2938432466
2565839461,2734926022
2565839461,2906775934
2565839461,2796133644
2565839461,20421962
2565839461,2790823545
2565839461,2915433759
2565839461,275559251
2565839461,2968172669
2802009584,2751368487
2802009584,2580167980
2802009584,2965737630
2802009584,2905175221
2802009584,2397062167
2802009584,3046340454
2802009584,2768988435
2802009584,2582561810
2802009584,2905517618
2802009584,3010025555
2972046246,2387214488
2972046246,2966006818
2972046246,2784106574
2972046246,3013255332
2972046246,2124690797
2972046246,2973180182
2972046246,2962827004
2972046246,2968549889
2972046246,2973223432
2972046246,2352356988
2396800469,2914207051
2396800469,3023222413
2396800469,1969132838
2396800469,1975849440
2396800469,2911075261
2396800469,2083570592
2396800469,2894304194
2396800469,2902256274
2396800469,2127732799
2396800469,2056745663
2899030381,2974128076
2899030381,2989994034
2899030381,1999286316
2899030381,2735719157
2899030381,1640257171
2899030381,2613068310
2899030381,2792533633
2899030381,2890864298
2899030381,2982497894
2899030381,1863800022
2580469693,2035280056
2580469693,2791446948
2580469693,1433904904
2580469693,2984367743
2580469693,2096819357
2580469693,289858213
2580469693,2971547871
2580469693,2809616604
2580469693,2041999039
2580469693,2418312163
2899025899,2996864277
2899025899,2949335738
2899025899,2996806987
2899025899,2998116322
2899025899,2997761590
2899025899,2964958044
2899025899,2955877474
2899025899,2970501707
2899025899,2997156570
2899025899,2909192834
2898962507,2980818695
2898962507,2944377111
2898962507,2070126374
2898962507,2924799622
2898962507,2901811471
2898962507,2136438047
2898962507,2977554063
2898962507,2886933638
2898962507,3003299461
2898962507,3003275667
919984290,2607314261
919984290,2973839502
919984290,2018612962
919984290,2361755951
919984290,1538919674
919984290,2466250660
919984290,3036745935
919984290,2130582803
919984290,2084791780
919984290,2998488557
2584242035,2797682382
2584242035,2046421794
2584242035,3002352925
2584242035,2893495816
2584242035,2411331704
2584242035,2751401042
2584242035,2939846781
2584242035,2925381077
2584242035,1999857202
2584242035,3036358052
2915338373,2788283380
2915338373,2963832942
2915338373,1986093326
2915338373,1204344257
2915338373,2339329611
2915338373,3018623989
2915338373,2991817245
2915338373,3025864033
2915338373,2992149285
2915338373,2340645138
2585782774,2765382996
2585782774,3004721971
2585782774,2315537491
2585782774,2102316826
2585782774,3032071563
2585782774,2598230052
2585782774,2003455350
2585782774,2967472398
2585782774,2995367892
2585782774,2965780417
2979608820,2949000660
2979608820,2008126065
2979608820,2921136623
2979608820,1004883028
2979608820,2770350952
2979608820,3033146297
2979608820,2088796307
2979608820,1813099803
2979608820,3010721747
2979608820,2969413512
2980365090,2943890122
2980365090,2906971970
2980365090,3024718104
2980365090,2792984539
2980365090,2897039802
2980365090,2947163092
2980365090,3033077667
2980365090,2888827282
2980365090,2977830790
2980365090,2968104057
2979776054,3008291922
2979776054,2924988155
2979776054,2979956771
2979776054,3032917259
2979776054,2952996097
2979776054,2900584776
2979776054,2799257314
2979776054,3034027410
2979776054,1996665163
2979776054,3035943656
2981455760,2975501018
2981455760,2316474945
2981455760,2997474044
2981455760,2302020116
2981455760,3006380840
2981455760,2135062754
2981455760,3048137892
2981455760,2811022130
2981455760,1863800022
2981455760,2011309813
2592551377,2139232321
2592551377,959101164
2592551377,2006414078
2592551377,1500854208
2592551377,1972442207
2592551377,2080015534
2592551377,2086407354
2592551377,2157961843
2592551377,2078185405
2592551377,2090000471
2910855120,3040688442
2910855120,2947601955
2910855120,3023218250
2910855120,3037505532
2910855120,2975501018
2910855120,2922490521
2910855120,1970949973
2910855120,2896131989
2910855120,2980720508
2910855120,2060780441
2897460657,3006443073
2897460657,2766289419
2897460657,2909411774
2897460657,3013811301
2897460657,2999957480
2897460657,1576703195
2897460657,2474935631
2897460657,1989416990
2897460657,2068882666
2897460657,877349509
2905407686,2971029044
2905407686,2413746533
2905407686,2434235714
2905407686,3025733932
2905407686,3013803981
2905407686,2323688247
2905407686,2075108256
2905407686,2914585558
2905407686,3038740936
2905407686,2287083264
2909386547,2957189115
2909386547,3047809881
2909386547,2045242646
2909386547,3011121199
2909386547,3039592278
2909386547,2976933412
2909386547,2993986218
2909386547,2026186614
2909386547,2944794060
2909386547,2893961609
2945588609,2810936160
2945588609,2969895077
2945588609,2092580500
2945588609,2772792254
2945588609,2547213877
2945588609,2481950723
2945588609,2166639825
2945588609,2889888316
2945588609,3033077667
2945588609,2024814977
3024393051,2412489892
3024393051,2922227564
3024393051,2511763765
3024393051,2079686404
3024393051,2032379927
3024393051,2979811212
3024393051,2909612555
3024393051,2590150318
3024393051,2961809010
3024393051,2977980380
2469824976,3025488755
2469824976,3005294686
2469824976,2889444998
2469824976,2966271432
2469824976,2941944701
2469824976,2066769235
2469824976,2910172717
2469824976,2978535126
2469824976,3014563232
2469824976,3037927455
2998183799,2791544114
2998183799,2908205629
2998183799,1744497220
2998183799,2792785147
2998183799,2886762818
2998183799,2938148511
2998183799,2083200135
2998183799,2888620852
2998183799,2776649410
2998183799,2947141071
2462704122,2891163418
2462704122,1997464652
2462704122,3046881373
2462704122,2808729851
2462704122,3010311436
2462704122,2071494091
2462704122,3012590553
2462704122,2991381868
2462704122,2766425365
2462704122,2797540732
2907590647,2111899274
2907590647,1965002285
2907590647,2078439608
2907590647,2901175196
2907590647,2606122573
2907590647,2771096421
2907590647,3031066774
2907590647,2137783853
2907590647,2036711317
2907590647,2936884189
2519583169,2148186201
2519583169,3035170365
2519583169,165659547
2519583169,2134599899
2519583169,2003627066
2519583169,2333900873
2519583169,2138535704
2519583169,1978852936
2519583169,2593666313
2519583169,2201223472
2513708353,2081093395
2513708353,156302202
2513708353,2958002497
2513708353,3032071563
2513708353,1537003561
2513708353,2124490189
2513708353,2625979400
2513708353,2808729851
2513708353,2780020334
2513708353,2387214488
2470782869,1969944630
2470782869,2277890634
2470782869,2808599940
2470782869,2949900144
2470782869,2227869055
2470782869,2896625288
2470782869,2604399099
2470782869,2783639085
2470782869,2340645138
2470782869,2969898746
2397062167,2802009584
2397062167,2803101676
2397062167,2582561810
2397062167,2796536780
2397062167,2969710453
2397062167,2738001859
2397062167,3045875742
2397062167,2914988719
2397062167,2901426845
2397062167,2905175221
3035268925,2609215400
3035268925,3019960420
3035268925,2896131989
3035268925,3014318908
3035268925,3038426841
3035268925,3021671400
3035268925,2946264956
3035268925,2901671695
3035268925,2772467503
3035268925,3042995070
2901054497,1995358493
2901054497,2914283192
2901054497,1827443606
2901054497,2345345880
2901054497,2009623343
2901054497,1520907720
2901054497,1993493133
2901054497,2963910833
2901054497,2025915381
2901054497,2344955765
2756907519,1966123162
2756907519,2090541315
2756907519,2182204071
2756907519,2508569298
2756907519,2977413798
2756907519,2897010431
2756907519,2068882666
2756907519,2945068680
2756907519,2739215991
2756907519,2997310542
2997613188,2111507945
2997613188,2792984539
2997613188,2939711250
2997613188,2962717349
2997613188,2898296565
2997613188,2397230435
2997613188,2951596838
2997613188,2738441747
2997613188,2963952861
2997613188,2968462894
3037960575,2047599842
3037960575,3042104785
3037960575,3046815354
3037960575,2740402341
3037960575,2953524702
3037960575,2970535134
3037960575,2912642460
3037960575,2883200748
3037960575,2996154297
3037960575,3049201689
2417666796,2901502383
2417666796,2109634584
2417666796,2313328516
2417666796,3041542913
2417666796,2971881481
2417666796,2693466558
2417666796,2766242739
2417666796,2138535704
2417666796,2986081022
2417666796,2600607792
2096092723,2124383359
2096092723,1969571681
2096092723,239077077
2096092723,2918695271
2096092723,2136438047
2096092723,2011225671
2096092723,2947369188
2096092723,1955589627
2096092723,2072342753
2096092723,1987003629
2329710588,2094407698
2329710588,2750955648
2329710588,2913769718
2329710588,2004743927
2329710588,2956105474
2329710588,2081890302
2329710588,1969132838
2329710588,3015780378
2329710588,3006147222
2329710588,2124246340
2913891525,1992680534
2913891525,2071108067
2913891525,3026734329
2913891525,1966177860
2913891525,2130774874
2913891525,2004466615
2913891525,2076302024
2913891525,2749888665
2913891525,2601278794
2913891525,2038062252
3016224303,3034928455
3016224303,1550554837
3016224303,2350246024
3016224303,1982409465
3016224303,2772467503
3016224303,2357165548
3016224303,3046097027
3016224303,2970888631
3016224303,3014820715
3016224303,2145203661
2903524645,2068696045
2903524645,2082762805
2903524645,2041714830
2903524645,2043599506
2903524645,2604486725
2903524645,1738996409
2903524645,2334014313
2903524645,1516513741
2903524645,2037030088
2903524645,2061314539
2273021061,2566632996
2273021061,1987003629
2273021061,2995059817
2273021061,1983333240
2273021061,2067608093
2273021061,810230138
2273021061,2167581637
2273021061,1844741133
2273021061,1518977883
2273021061,2010351872
2272835587,2065807412
2272835587,2795668448
2272835587,2886045938
2272835587,2965362425
2272835587,2921136623
2272835587,2943091341
2272835587,2791544114
2272835587,398285240
2272835587,2967393046
2272835587,2108120059
2901918799,2921651159
2901918799,2905616417
2901918799,3047298856
2901918799,1976040245
2901918799,2055126442
2901918799,2910399838
2901918799,2278407769
2901918799,3016792206
2901918799,2793090763
2901918799,2109920916
2900786160,2109634584
2900786160,3003721702
2900786160,2090000471
2900786160,2944965374
2900786160,2143392084
2900786160,2334014313
2900786160,2326047637
2900786160,2336102173
2900786160,2147870631
2900786160,2014216270
2900674643,2734360872
2900674643,2773744556
2900674643,2773352682
2900674643,3012452880
2900674643,3047775597
2900674643,2966317681
2900674643,2966237474
2900674643,2278645233
2900674643,2018472365
2900674643,2972680155
2328300473,3036232302
2328300473,3036840722
2328300473,2907408178
2328300473,1762922016
2328300473,2797481558
2328300473,2018845482
2328300473,2573545918
2328300473,2333514939
2328300473,2426031673
2328300473,2052051655
2971982774,2902998547
2971982774,2966455460
2971982774,3043670814
2971982774,2912642460
2971982774,2932460062
2971982774,2942047809
2971982774,3001895040
2971982774,2897039802
2971982774,2969121313
2971982774,2987656486
3013475939,2740428545
3013475939,2035654630
3013475939,2796220765
3013475939,1776427768
3013475939,2962901856
3013475939,3007018937
3013475939,2999682719
3013475939,2993162047
3013475939,2958953754
3013475939,3016414249
3004582376,2969069848
3004582376,3028744181
3004582376,2948960910
3004582376,2886916242
3004582376,2580167980
3004582376,3008105303
3004582376,2946714792
3004582376,3042203049
3004582376,2903585380
3004582376,2887203553
2156359441,1973729673
2156359441,2612392068
2156359441,1974496305
2156359441,2060780441
2156359441,1759104145
2156359441,2093566103
2156359441,2944509982
2156359441,2900774951
2156359441,2320612504
2156359441,2593666313
2983867426,2944377111
2983867426,2567809919
2983867426,2802974229
2983867426,2901811471
2983867426,651477617
2983867426,2964092925
2983867426,2768364261
2983867426,2949900144
2983867426,2340645138
2983867426,1532503642
2889353676,2768988435
2889353676,2988681632
2889353676,2801174947
2889353676,3022940369
2889353676,2889853565
2889353676,2625979400
2889353676,2751368487
2889353676,3000859198
2889353676,2295273804
2889353676,2725674745
2901944662,2599180331
2901944662,2990585763
2901944662,2944375469
2901944662,3006506863
2901944662,1593733794
2901944662,3036950804
2901944662,3045127273
2901944662,2738479483
2901944662,2957189115
2901944662,3010107311
1987551809,2921651159
1987551809,2803316311
1987551809,2771421373
1987551809,2581372717
1987551809,3017207600
1987551809,2965671411
1987551809,1992236530
1987551809,2069648006
1987551809,3030161737
1987551809,1996823794
2767293049,1995187362
2767293049,2965280173
2767293049,1774129038
2767293049,2007921124
2767293049,2123862732
2767293049,2151070098
2767293049,269417480
2767293049,2130774874
2767293049,1990801506
2767293049,2090000471
2896340431,2088101942
2896340431,3046633040
2896340431,2462286856
2896340431,3036745935
2896340431,2954365773
2896340431,2927732725
2896340431,2926176054
2896340431,2968608426
2896340431,250473705
2896340431,2088859710
2769167542,2980052727
2769167542,3013836849
2769167542,2740402341
2769167542,2387214488
2769167542,2166639825
2769167542,2755135419
2769167542,2889353676
2769167542,2938068879
2769167542,1489260050
2769167542,2793246835
2945755626,2604760541
2945755626,2942695228
2945755626,2984928577
2945755626,2799847632
2945755626,2794514347
2945755626,2599946454
2945755626,2018444966
2945755626,3035519298
2945755626,2580167980
2945755626,2979242825
3003836855,2991370774
3003836855,2998619990
3003836855,2980267532
3003836855,2925285378
3003836855,2805373057
3003836855,3013210369
3003836855,2911715381
3003836855,3047429755
3003836855,2032005565
3003836855,3034495099
2603525124,2035321710
2603525124,9500219
2603525124,2174558769
2603525124,2080582105
2603525124,3003721702
2603525124,2462704122
2603525124,2913463651
2603525124,2364693742
2603525124,2026111741
2603525124,2150269190
3003362459,2798611956
3003362459,3022924198
3003362459,2909563051
3003362459,2897862112
3003362459,2887873094
3003362459,2997958857
3003362459,3012090365
3003362459,2253051091
3003362459,3035764310
3003362459,2955112485
2891690971,2903145708
2891690971,2980103725
2891690971,2896625288
2891690971,2895993994
2891690971,3007839779
2891690971,2070479821
2891690971,2947718494
2891690971,1532503642
2891690971,1837189719
2891690971,2792984539
2896665907,2908363989
2896665907,2808599940
2896665907,2971455676
2896665907,2944377111
2896665907,3018179169
2896665907,3046844639
2896665907,2018612962
2896665907,2802974229
2896665907,3040232280
2896665907,2964092925
1676052391,2618623890
1676052391,2043066370
1676052391,2065919404
1676052391,2019505253
1676052391,2115766169
1676052391,2054681309
1676052391,2087684701
1676052391,1647458253
1676052391,2401045593
1676052391,1990681896
2980145593,2800525135
2980145593,3029182029
2980145593,2796005989
2980145593,2783422929
2980145593,2155541070
2980145593,3021544977
2980145593,3036346133
2980145593,2471832526
2980145593,2992432823
2980145593,3024277441
2912304565,2885622349
2912304565,2612392068
2912304565,2911572472
2912304565,1603271136
2912304565,3003449919
2912304565,2008512421
2912304565,2792990392
2912304565,3014767596
2912304565,2049930101
2912304565,2919182601
1707588344,3042114636
1707588344,3048200903
1707588344,2998488557
1707588344,2044137460
1707588344,3047503830
1707588344,2921651159
1707588344,2084791780
1707588344,1987551809
1707588344,2768564652
1707588344,2043479312
2939203608,3022363449
2939203608,1749230224
2939203608,2780291605
2939203608,3023218250
2939203608,2142453319
2939203608,2942695228
2939203608,3021204441
2939203608,2995984194
2939203608,2832569129
2939203608,2410794862
2611706298,2042447454
2611706298,2973835677
2611706298,2048208059
2611706298,651477617
2611706298,2340645138
2611706298,2809964461
2611706298,3029243764
2611706298,2339329611
2611706298,2954078796
2611706298,2949900144
2995718488,3024777477
2995718488,3032649071
2995718488,253970647
2995718488,3000232827
2995718488,3025045537
2995718488,3044824950
2995718488,2801108633
2995718488,2967081299
2995718488,3038579149
2995718488,3025529029
2999608677,2901426845
2999608677,2592103299
2999608677,2884021708
2999608677,2963091157
2999608677,3045875742
2999608677,2980932368
2999608677,2224468994
2999608677,2081638360
2999608677,2954603444
2999608677,2973450238
2901426845,2081638360
2901426845,2273718100
2901426845,2592103299
2901426845,2973450238
2901426845,2999608677
2901426845,2724145515
2901426845,2796536780
2901426845,3044537354
2901426845,2333900873
2901426845,2023294052
2993323207,2562727215
2993323207,2621412403
2993323207,2898299548
2993323207,2953797152
2993323207,2743047303
2993323207,2967434249
2993323207,1637228204
2993323207,2032020045
2993323207,2059571747
2993323207,2943890122
2993123473,3027905653
2993123473,2966651410
2993123473,2508271307
2993123473,2955921953
2993123473,2996626146
2993123473,2943976830
2993123473,2529361838
2993123473,2319975966
2993123473,2731254082
2993123473,2946464534
2903585380,3013595163
2903585380,2387214488
2903585380,3013255332
2903585380,3042203049
2903585380,2755135419
2903585380,2978310805
2903585380,2775469075
2903585380,2042447454
2903585380,2969121313
2903585380,2910580457
2726428222,2995663066
2726428222,3021648018
2726428222,2405883687
2726428222,2990408854
2726428222,3014820715
2726428222,2105373627
2726428222,2946931292
2726428222,2991437537
2726428222,3006234031
2726428222,2974087526
1970584129,2885542748
1970584129,2370469127
1970584129,1971933020
1970584129,2782863327
1970584129,1544805277
1970584129,2160249099
1970584129,2081093395
1970584129,2943091341
1970584129,2599219037
1970584129,78532870
2972747223,2481950723
2972747223,3010740651
2972747223,2130582803
2972747223,3003895655
2972747223,2315308785
2972747223,3015045022
2972747223,2925285378
2972747223,2942755075
2972747223,3032089915
2972747223,3046844639
2933863519,2951872074
2933863519,2969898746
2933863519,1532503642
2933863519,2889888316
2933863519,2770039499
2933863519,2798953174
2933863519,2024814977
2933863519,2963960843
2933863519,2798329932
2933863519,2898364746
2955826451,2917723626
2955826451,2989964618
2955826451,2809671175
2955826451,3003730536
2955826451,2007481692
2955826451,2543570631
2955826451,2800525135
2955826451,2019591126
2955826451,2913284693
2955826451,2027201088
2982824484,2979598046
2982824484,3004652140
2982824484,2965362425
2982824484,2791755679
2982824484,2969418251
2982824484,2991489463
2982824484,2932779891
2982824484,2049930101
2982824484,2320612504
2982824484,2889077969
1563225220,3021224254
1563225220,2588575885
1563225220,2165891809
1563225220,1811558608
1563225220,1983893777
1563225220,2069409888
1563225220,2036053872
1563225220,2977526300
1563225220,1996665163
1563225220,2364693742
2135864872,1983242488
2135864872,2890614218
2135864872,2148188505
2135864872,2049360540
2135864872,2066769235
2135864872,3008105753
2135864872,2940731025
2135864872,3031146615
2135864872,1594392536
2135864872,2168598273
2956105474,2804480404
2956105474,2329710588
2956105474,2913769718
2956105474,2989117810
2956105474,2033851106
2956105474,2980932368
2956105474,2971868978
2956105474,2580351931
2956105474,2884021708
2956105474,2906533173
2890614218,1757694062
2890614218,2013741388
2890614218,2135864872
2890614218,1983242488
2890614218,2089165859
2890614218,3031146615
2890614218,2062361362
2890614218,2007591534
2890614218,2069091267
2890614218,2297807800
2039613723,2781928119
2039613723,3040463004
2039613723,2804688835
2039613723,3005161554
2039613723,2988556322
2039613723,2052615381
2039613723,2792654614
2039613723,2412704770
2039613723,3003415506
2039613723,2030711406
2793684608,2767737229
2793684608,2326266163
2793684608,3038915567
2793684608,3043614358
2793684608,2117986370
2793684608,2969280648
2793684608,2804020736
2793684608,2795542443
2793684608,2966317681
2793684608,2971291998
2955321417,2980932368
2955321417,2108202370
2955321417,2929862482
2955321417,2911977617
2955321417,2033851106
2955321417,2945750545
2955321417,1969383663
2955321417,2999264774
2955321417,3038500505
2955321417,2169983130
2942695228,2984928577
2942695228,2945755626
2942695228,2018444966
2942695228,2976933412
2942695228,2889304960
2942695228,2599180331
2942695228,3014387356
2942695228,3021204441
2942695228,3021671400
2942695228,2945291738
2747139821,2132394601
2747139821,2072132512
2747139821,2314536135
2747139821,2607219697
